isn,prefixMetCode,Naam,Plaats,Jaar,Waardering
1127,97890808534,Hazenberg Archeologie,Leiden,2008,C
1126,97890808534,Hazenberg Archeologie,Leiden,2007,C
3232,9780325,Heinemann,"Portsmouth, NH",2012,B
4984,9789079841,Helium,Utrecht,2016,E
3905,97895122,Helsinki University of Technology,Espoo,2012,C
1135,97895122,Helsinki University of Technology,Espoo,2011,C
1134,97895122,Helsinki University of Technology,Espoo,2010,C
1133,97895122,Helsinki University of Technology,Espoo,2009,C
1132,97895122,Helsinki University of Technology,Espoo,2008,C
1131,97895122,Helsinki University of Technology,Espoo,2007,C
3515,9783923022,Herborn Litterae,Herborn-Dill,2012,C
1140,9783923022,Herborn Litterae,Herborn-Dill,2011,C
1139,9783923022,Herborn Litterae,Herborn-Dill,2010,C
1138,9783923022,Herborn Litterae,Herborn-Dill,2009,C
1137,9783923022,Herborn Litterae,Herborn-Dill,2008,C
1136,9783923022,Herborn Litterae,Herborn-Dill,2007,C
4956,9789490085,Het Boekenschap,Zelhem,2016,E
1145,97890806354,Het Nederlands Tegelmuseum,Otterlo,2011,C
1144,97890806354,Het Nederlands Tegelmuseum,Otterlo,2010,C
1143,97890806354,Het Nederlands Tegelmuseum,Otterlo,2009,C
1142,97890806354,Het Nederlands Tegelmuseum,Otterlo,2008,C
1141,97890806354,Het Nederlands Tegelmuseum,Otterlo,2007,C
1150,9789076366,Het Utrechts Archief,Utrecht,2011,C
1149,9789076366,Het Utrechts Archief,Utrecht,2010,C
1148,9789076366,Het Utrechts Archief,Utrecht,2009,C
1147,9789076366,Het Utrechts Archief,Utrecht,2008,C
1146,9789076366,Het Utrechts Archief,Utrecht,2007,C
3760,9789076366,Het Utrechts Archief,Utrecht,2012,D
4853,97809571741,Highland Statistics Ltd.,"Newburgh, U.K.",2014,E
1155,97837776,Hirzel,Stuttgart,2011,C
1154,97837776,Hirzel,Stuttgart,2010,C
1153,97837776,Hirzel,Stuttgart,2009,C
1152,97837776,Hirzel,Stuttgart,2008,C
1151,97837776,Hirzel,Stuttgart,2007,C
3484,97837776,Hirzel,Stuttgart,2012,D
4205,97814441,Hodder Education,London,2013,D
4844,97890821195,Hogeschool Van Hall Larenstein,Velp,2015,C
4547,97890821195,Hogeschool Van Hall Larenstein,Velp,2014,C
4386,97890817426,Hogeschool Van Hall Larenstein,Velp,2013,C
4259,97890817426,Hogeschool Van Hall Larenstein,Velp,2012,C
4484,97890821195,Hogeschool Van Hall Larenstein,Velp,2013,D
1160,9789627619,Hong Kong Institution of Engineers,Hong Kong,2011,C
1159,9789627619,Hong Kong Institution of Engineers,Hong Kong,2010,C
1158,9789627619,Hong Kong Institution of Engineers,Hong Kong,2009,C
1157,9789627619,Hong Kong Institution of Engineers,Hong Kong,2008,C
1156,9789627619,Hong Kong Institution of Engineers,Hong Kong,2007,C
3939,9789627619,Hong Kong Institution of Engineers,Hong Kong,2012,D
3283,97808179,Hoover Institution Press,Stanford,2012,A
4723,97890823325,Horti-Text BV,Woerden,2015,D
4392,97807360,Human Kinetics,"Champaign, IL",2013,C
4752,978162703,Humana Press,New York,2014,B
4451,978162703,Humana Press,New York,2013,B
3352,978158829,Humana Press,"Totowa, N.J.",2012,B
3358,978160327,Humana Press,"Totowa, N.J.",2012,B
3363,978160761,Humana Press,New York,2012,B
4017,978161779,Humana Press,New York,2012,B
3994,978161779,Humana Press,New York,2011,B
1165,978158829,Humana Press,"Totowa, N.J.",2011,B
1170,978160327,Humana Press,"Totowa, N.J.",2011,B
1175,978160761,Humana Press,New York,2011,B
1164,978158829,Humana Press,"Totowa, N.J.",2010,B
1169,978160327,Humana Press,"Totowa, N.J.",2010,B
1174,978160761,Humana Press,New York,2010,B
1163,978158829,Humana Press,"Totowa, N.J.",2009,B
1168,978160327,Humana Press,"Totowa, N.J.",2009,B
1173,978160761,Humana Press,New York,2009,B
1162,978158829,Humana Press,"Totowa, N.J.",2008,B
1167,978160327,Humana Press,"Totowa, N.J.",2008,B
1172,978160761,Humana Press,New York,2008,B
1161,978158829,Humana Press,"Totowa, N.J.",2007,B
1166,978160327,Humana Press,"Totowa, N.J.",2007,B
1171,978160761,Humana Press,New York,2007,B
4741,97897350,Humanitas,Bucureşti,2014,D
4957,978184885,I.B. Tauris,London,2016,C
4612,978184885,I.B. Tauris,London,2015,C
4833,978178076,I.B. Tauris,London,2015,C
4514,978184885,I.B. Tauris,London,2014,C
4387,978184885,I.B. Tauris,London,2013,C
3384,978184511,I.B. Tauris,London,2012,C
3383,978184511,I.B. Tauris,London,2010,C
4350,9789728939,IADIS Press,Porto,2013,C
3950,9789728924,IADIS Press,Porto,2012,C
4431,9789728939,IADIS Press,Porto,2012,C
1180,9789728924,IADIS Press,Porto,2011,C
1179,9789728924,IADIS Press,Porto,2010,C
1178,9789728924,IADIS Press,Porto,2009,C
1177,9789728924,IADIS Press,Porto,2008,C
1176,9789728924,IADIS Press,Porto,2007,C
3420,9781901502,IAHS Press,Wallingford,2012,C
3429,9781907161,IAHS Press,Wallingford,2012,C
1185,9781901502,IAHS Press,Wallingford,2011,C
1190,9781907161,IAHS Press,Wallingford,2011,C
1184,9781901502,IAHS Press,Wallingford,2010,C
1189,9781907161,IAHS Press,Wallingford,2010,C
1183,9781901502,IAHS Press,Wallingford,2009,C
1188,9781907161,IAHS Press,Wallingford,2009,C
1182,9781901502,IAHS Press,Wallingford,2008,C
1187,9781907161,IAHS Press,Wallingford,2008,C
1181,9781901502,IAHS Press,Wallingford,2007,C
1186,9781907161,IAHS Press,Wallingford,2007,C
1195,9789078514,IALE,Wageningen,2011,C
1194,9789078514,IALE,Wageningen,2010,C
1193,9789078514,IALE,Wageningen,2009,C
1192,9789078514,IALE,Wageningen,2008,C
1191,9789078514,IALE,Wageningen,2007,C
3783,9789078514,IALE,Wageningen,2012,D
4651,97884617,IATED,Barcelona,2014,D
4083,978929127,ICARDA,"Aleppo, Syria",2010,D
4959,978849888,Icaria,Barcelona,2016,C
3595,978849888,Icaria,Barcelona,2012,C
1200,978849888,Icaria,Barcelona,2011,C
1199,978849888,Icaria,Barcelona,2010,C
1198,978849888,Icaria,Barcelona,2009,C
1197,978849888,Icaria,Barcelona,2008,C
1196,978849888,Icaria,Barcelona,2007,C
3559,97881314,Icfai University Press,"Hyderabad, India",2012,C
1205,97881314,Icfai University Press,"Hyderabad, India",2011,C
1204,97881314,Icfai University Press,"Hyderabad, India",2010,C
1203,97881314,Icfai University Press,"Hyderabad, India",2009,C
1202,97881314,Icfai University Press,"Hyderabad, India",2008,C
1201,97881314,Icfai University Press,"Hyderabad, India",2007,C
4105,97809778094,ICOET,"Raleigh, North Carolina, USA",2010,D
4702,978929059,ICRAF,"Nairobi, Kenya",2014,C
4466,9780930357,ICSU,Paris,2010,D
5048,97890819529,ICT Media,Vurght,2017,Z
1210,978959234,IDICT,"La Habana, Cuba",2011,C
1209,978959234,IDICT,"La Habana, Cuba",2010,C
1208,978959234,IDICT,"La Habana, Cuba",2009,C
1207,978959234,IDICT,"La Habana, Cuba",2008,C
1206,978959234,IDICT,"La Habana, Cuba",2007,C
3929,978959234,IDICT,"La Habana, Cuba",2012,D
4812,97814673,IEEE,"Piscataway, NJ",2015,B
4839,97814799,IEEE,"Piscataway, NJ",2014,B
4645,97814673,IEEE,"Piscataway, NJ",2013,B
4755,97814799,IEEE,"Piscataway, NJ",2013,B
3333,97814244,IEEE,"Piscataway, NJ",2012,B
4181,97814673,IEEE,"Piscataway, NJ",2012,B
1215,97814244,IEEE,"Piscataway, NJ",2011,B
1214,97814244,IEEE,"Piscataway, NJ",2010,B
1213,97814244,IEEE,"Piscataway, NJ",2009,B
1212,97814244,IEEE,"Piscataway, NJ",2008,B
1211,97814244,IEEE,"Piscataway, NJ",2007,B
3265,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2012,B
1220,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2011,B
1219,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2010,B
1218,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2009,B
1217,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2008,B
1216,97807695,IEEE Computer Society,"Los Alamitos, Calif. [u.a.]",2007,B
4101,97814577,IEEE Press Books,New York,2011,B
4583,97888903574,IEMSs,"Manno, Switzerland",2014,D
4254,9786124121,"IEP, Instituto de Estudios Peruanos",Lima,2012,C
1225,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2011,C
1224,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2010,C
1223,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2009,C
1222,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2008,C
1221,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2007,C
4695,9786124121,"IEP, Instituto de Estudios Peruanos",Lima,2014,D
4291,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2013,D
3971,978997251,"IEP, Instituto de Estudios Peruanos",Lima,2012,D
4578,9783902823,IFAC,Seville,2014,D
4113,9783940946,"IFOAM, Head Office",Bonn,2008,D
4960,97815225,IGI Global,"California State University Long Beach, USA",2016,C
4261,9789073445,IHE,Delft,2012,D
4184,9781905824,IIMC International Information Management Corporation,Dublin,2012,D
1230,9788815,Il mulino,Bologna,2011,C
1229,9788815,Il mulino,Bologna,2010,C
1228,9788815,Il mulino,Bologna,2009,C
1227,9788815,Il mulino,Bologna,2008,C
1226,9788815,Il mulino,Bologna,2007,C
3621,9788815,Il mulino,Bologna,2012,D
1235,9783932887,ILB,Bonn,2011,C
1234,9783932887,ILB,Bonn,2010,C
1233,9783932887,ILB,Bonn,2009,C
1232,9783932887,ILB,Bonn,2008,C
1231,9783932887,ILB,Bonn,2007,C
4336,9783941766,ILB,Bonn,2013,D
3517,9783932887,ILB,Bonn,2012,D
4179,978994118,Ilia state university press,Tbilisi,2011,C
1240,9789078637,ILSI Europe,Belgium [etc],2011,C
1239,9789078637,ILSI Europe,Belgium [etc],2010,C
1238,9789078637,ILSI Europe,Belgium [etc],2009,C
1237,9789078637,ILSI Europe,Belgium [etc],2008,C
1236,9789078637,ILSI Europe,Belgium [etc],2007,C
3784,9789078637,ILSI Europe,Belgium [etc],2012,D
5023,9781906715,IM Publications,Chichester,2016,D
4643,978178326,Imperial College Press,London,2015,C
4862,978184816,Imperial College Press,London,2015,C
4497,978178326,Imperial College Press,London,2012,C
4048,97897996442,INACID,Jakarta,2010,D
3222,9780253,Indiana University Press,Bloomington,2012,B
4458,978162396,Information Age Pub.,"Charlotte, NC",2013,D
4230,978161735,Information Age Pub.,"Charlotte, NC",2012,D
4202,978161735,Information Age Pub.,"Charlotte, NC",2011,D
4958,978168123,Information Age Publishing (IAP),Charlotte,2016,D
3993,978161692,Information Science Reference,"Hershey, PA",2011,C
1245,978159904,Information Science Reference,"Hershey, PA",2011,C
1250,978160960,Information Science Reference,"Hershey, PA",2011,C
1255,978161520,Information Science Reference,"Hershey, PA",2011,C
1244,978159904,Information Science Reference,"Hershey, PA",2010,C
1249,978160960,Information Science Reference,"Hershey, PA",2010,C
1254,978161520,Information Science Reference,"Hershey, PA",2010,C
1243,978159904,Information Science Reference,"Hershey, PA",2009,C
1248,978160960,Information Science Reference,"Hershey, PA",2009,C
1253,978161520,Information Science Reference,"Hershey, PA",2009,C
1242,978159904,Information Science Reference,"Hershey, PA",2008,C
1247,978160960,Information Science Reference,"Hershey, PA",2008,C
1252,978161520,Information Science Reference,"Hershey, PA",2008,C
1241,978159904,Information Science Reference,"Hershey, PA",2007,C
1246,978160960,Information Science Reference,"Hershey, PA",2007,C
1251,978161520,Information Science Reference,"Hershey, PA",2007,C
4831,97814666,Information Science Reference,"Hershey, PA",2016,D
3356,978159904,Information Science Reference,"Hershey, PA",2012,D
3367,978160960,Information Science Reference,"Hershey, PA",2012,D
3369,978161520,Information Science Reference,"Hershey, PA",2012,D
4038,97814666,Information Science Reference,"Hershey, PA",2012,D
4204,9782918382,INIDA Costa Rica,"San José, Costa Rica",2012,D
1260,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2011,C
1259,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2010,C
1258,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2009,C
1257,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2008,C
1256,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2007,C
4804,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2015,D
4520,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2014,D
4309,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2013,D
3683,978905059,InnovatieNetwerk Groene Ruimte en Agrocluster,Den Haag,2012,D
4121,97890817100,Innovatieprogramma NederLandBovenWater,Gouda,2012,D
4845,9789491937,InPlanning,Groningen,2016,D
4823,9789491937,InPlanning,Groningen,2015,D
4406,97827380,INRA,Paris,2013,C
3443,97827380,INRA,Paris,2012,C
1265,97827380,INRA,Paris,2011,C
1264,97827380,INRA,Paris,2010,C
1263,97827380,INRA,Paris,2009,C
1262,97827380,INRA,Paris,2008,C
1261,97827380,INRA,Paris,2007,C
3879,978929067,INRA / Centre de Recherches,Dijon,2012,C
1270,978929067,INRA / Centre de Recherches,Dijon,2011,C
1269,978929067,INRA / Centre de Recherches,Dijon,2010,C
1268,978929067,INRA / Centre de Recherches,Dijon,2009,C
1267,978929067,INRA / Centre de Recherches,Dijon,2008,C
1266,978929067,INRA / Centre de Recherches,Dijon,2007,C
4790,9783922139,Inst. für Forstpolitik u. Raumordnung der Univ.,Freiburg,2015,C
4606,97809856080,Institiute of Food Products Marketing,"Philidelphia, PA",2014,D
4168,978867994,Institute for Food Technology,Novistad,2012,D
4244,978866269,Institute of Agricultural Economics,Belgrade,2012,D
3406,978185864,Institute of Development Studies,Brighton,2012,C
1275,978185864,Institute of Development Studies,Brighton,2011,C
1274,978185864,Institute of Development Studies,Brighton,2010,C
1273,978185864,Institute of Development Studies,Brighton,2009,C
1272,978185864,Institute of Development Studies,Brighton,2008,C
1271,978185864,Institute of Development Studies,Brighton,2007,C
3618,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2012,C
1280,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2011,C
1279,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2010,C
1278,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2009,C
1277,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2008,C
1276,9788792087,"Institute of Food and Resource Economics, University of Copenhagen",Copenhagen,2007,C
4117,9781906698,Institute of Hydrology,"Wallingford, Oxfordshire",2011,D
4060,9781904564,"Institute of Marine Studies, University of Plymouth in association with The Institute of Logistics and Transport",Corby,2010,C
4489,9780940600,Institute of Mathematical Statistics,"Hayward, Calif.",2013,C
1285,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2011,C
1284,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2010,C
1283,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2009,C
1282,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2008,C
1281,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2007,C
3867,9789188354,"Institutionen för journalistik, medier och kommunikation, Univ.",Stockholm,2012,D
1290,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2011,C
1289,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2010,C
1288,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2009,C
1287,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2008,C
1286,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2007,C
3904,97895029,"Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires",Buenos Aires,2012,D
4256,9786077563,Instituto Mexicano de tecnplogia del Agua,Jiutepec,2012,D
4326,978847498,Instituto Nacional de Investigaciones Agrarias,Madrid,2011,D
1295,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2011,C
1294,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2010,C
1293,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2009,C
1292,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2008,C
1291,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2007,C
3964,978987521,Instituto Nacional de Tecnología Agropecuaria,Buenos Aires,2012,D
1300,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2011,C
1299,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2010,C
1298,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2009,C
1297,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2008,C
1296,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2007,C
3688,978905192,Instituut voor Milieuvraagstukken,Amsterdam,2012,D
5008,97890403,Instituut voor Natuurbehoud,Brussel,2016,D
4539,97890403,Instituut voor Natuurbehoud,Brussel,2014,D
4407,97890403,Instituut voor Natuurbehoud,Brussel,2013,D
5006,978837658,Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy,Warszawa,2016,D
1305,9788360127,Instytut Zootechniki,Kraków,2011,C
1304,9788360127,Instytut Zootechniki,Kraków,2010,C
1303,9788360127,Instytut Zootechniki,Kraków,2009,C
1302,9788360127,Instytut Zootechniki,Kraków,2008,C
1301,9788360127,Instytut Zootechniki,Kraków,2007,C
3570,9788360127,Instytut Zootechniki,Kraków,2012,D
3576,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2012,C
1310,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2011,C
1309,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2010,C
1308,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2009,C
1307,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2008,C
1306,978837607,Instytut Zootechniki. Państwowy Instytut Badawczy,Kraków,2007,C
4362,978953511,InTech,"Rijeka, Croatia",2013,D
4023,978953510,InTech,"Rijeka, Croatia",2012,D
4162,978953510,InTech,"Rijeka, Croatia",2011,D
1315,978953307,In-Teh,"Vukovar, Croatia",2011,C
1314,978953307,In-Teh,"Vukovar, Croatia",2010,C
1313,978953307,In-Teh,"Vukovar, Croatia",2009,C
1312,978953307,In-Teh,"Vukovar, Croatia",2008,C
1311,978953307,In-Teh,"Vukovar, Croatia",2007,C
3923,978953307,In-Teh,"Vukovar, Croatia",2012,D
4176,978184150,Intellect,Bristol,2012,D
3419,9781898298,Intercept,Andover,2012,C
3418,9781898298,Intercept,Andover,2011,C
4035,978929169,Intergovernmental Panel on Climate Change,Genève,2008,D
1325,978848452,Intermón Oxfam,Barcelona,2011,C
1324,978848452,Intermón Oxfam,Barcelona,2010,C
1323,978848452,Intermón Oxfam,Barcelona,2009,C
1322,978848452,Intermón Oxfam,Barcelona,2008,C
1321,978848452,Intermón Oxfam,Barcelona,2007,C
3593,978848452,Intermón Oxfam,Barcelona,2012,D
4923,978185339,Intermediate Technology Publications,London,2016,C
4674,978185339,Intermediate Technology Publications,London,2014,C
4459,978185339,Intermediate Technology Publications,London,2013,C
3403,978185339,Intermediate Technology Publications,London,2012,C
1320,978185339,Intermediate Technology Publications,London,2011,C
1319,978185339,Intermediate Technology Publications,London,2010,C
1318,978185339,Intermediate Technology Publications,London,2009,C
1317,978185339,Intermediate Technology Publications,London,2008,C
1316,978185339,Intermediate Technology Publications,London,2007,C
1330,9789070785,International Agricultural Centre,"Wageningen, Netherlands",2011,C
1329,9789070785,International Agricultural Centre,"Wageningen, Netherlands",2010,C
1328,9789070785,International Agricultural Centre,"Wageningen, Netherlands",2009,C
1327,9789070785,International Agricultural Centre,"Wageningen, Netherlands",2008,C
