324	Complexity and information-theoretic approaches to biology	CITB	CORE2014	B	No	803		
327	Computational Intelligence in Security for Information Systems	CISIS	CORE2014	B	No	803		
335	Computer Graphics International	CGI	CORE2014	B	No	801		
348	Conference of the Association for Machine Translation in the Americas	AMTA	CORE2014	B	No	801		
352	Conference of the European Association for Machine Translation	EAMT	CORE2014	B	No	801		
354	Conference of the Pacific Association for Computational Linguistics	PACLING	CORE2014	B	No	801		
355	Conference on Agile Software Development	Agile	CORE2014	B	No	803		
358	Conference on Analysis of Algorithms	AofA	CORE2014	B	No	802		
359	Conference on Artificial Intelligence for Applications	CAIA	CORE2014	B	No	801		
361	Conference on Combinatorial Optimization and Applications	COCOA	CORE2014	B	No	802		
365	Conference on Fun with Algorithms	FUN	CORE2014	B	No	802		
367	Conference on Information Science, Technology and Management	CISTM	CORE2014	B	No	806		
378	Conference on Security and Cryptography for Networks	SCN	CORE2014	B	No	803		
381	Conference on Software in Telecommunications and Computer Networks	SOFTCOM	CORE2014	B	No	1006		
383	Conference on the Quality of Software Architectures	QoSA	CORE2014	B	Yes	803		
384	Conference on Theory and Applications of Models of Computation	TAMC	CORE2014	B	No	802		
404	Cultural Attitudes towards Technology and Communications	CATAC	CORE2014	B	No	806		
407	Current Trends in Theory and Practice of Computer Science	SOFSEM	CORE2014	B	No	8		
410	Data Warehousing and Knowledge Discovery	DaWaK	CORE2014	B	No	804		
412	Databases and Programming Language	DBPL	CORE2014	B	No	804		
418	Design for User Experience	DUX	CORE2014	B	No	806	1203	
421	Design, Automation and Test in Europe Conference	DATE	CORE2014	B	No	1005		
422	Designing Interactive Systems	DIS	CORE2014	B	No	806	1203	
425	Developments in Language Theory	DLT	CORE2014	B	No	802		
2009	Diagnostics 	DX 	CORE2014	B	No			
1997	Digital Audio Effects Conference	DAFX	CORE2014	B	No			
428	Digital Image Computing Techniques and Applications	DICTA	CORE2014	B	No	801		
2006	Distributed Simulation Symposium 	DSS	CORE2014	B	No			
1324	DNA Computing and Molecular Programming	DNA	CORE2014	B	No	801		
439	Dynamic Languages Symposium	DLS	CORE2014	B	No	803		
446	Educational Data Mining	EDM	CORE2014	B	No	804		
2159	EMAS (merger of DALT, AOSE and PROMAS)	EMAS	CORE2014	B	Yes	804	801	803
455	ERCIM Annual Workshop on Constraint Solving and Constraint Logic Programming	ERCIM/CSCLP	CORE2014	B	No	802		
456	Ershov Conference	PSI	CORE2014	B	No	806		
457	ETHICOMP Conference	ETHICOMP	CORE2014	B	No	806		
460	Eurographics Symposium on Parallel Graphics and Visualization	EGPGV	CORE2014	B	No	801		
461	Eurographics Symposium on Virtual Environments	EGVE	CORE2014	B	No	802		
462	Eurographics/IEEE Symposium on Visualization	EuroVis	CORE2014	B	No	801		
474	European Conference on Artificial Life	ECAL	CORE2014	B	No	801		
475	European Conference on Computational Biology	ECCB	CORE2014	B	No	803		
478	European Conference on Computer Supported Cooperative Work	ECSCW	CORE2014	B	No	806		
481	European Conference on Genetic Programming	EUROGP	CORE2014	B	No	801		
483	European Conference on Information Retrieval	ECIR	CORE2014	B	Yes	806	807	
485	European Conference on Knowledge Management	EKM	CORE2014	B	No	806		
490	European Conference on Pattern Languages of Programs	EuroPLop	CORE2014	B	No	803		
2018	European Grid Conference	EGC	CORE2014	B	No			
503	European Natural Language Generation Workshop	EuroNLG	CORE2014	B	No	806		
504	European PKI Workshop: Theory and Practice	EUROPKI	CORE2014	B	No	803		
506	European Signal Processing Conference	EUSIPCO	CORE2014	B	No	1006		
507	European Simulation and Modelling Conference (was European Simulation MultiConference)	ESM	CORE2014	B	No	802		
508	European Simulation Symposium	ESS	CORE2014	B	No	801		
510	European SPI	EuroSPI	CORE2014	B	Yes	806		
512	European Symposium on Artificial Neural Networks	ESANN	CORE2014	B	No	801		
2025	European Workshop on Learning Robots	EWLR	CORE2014	B	No			
523	European, Mediterranean and Middle Eastern Conference on Information Systems	EMCIS	CORE2014	B	No	806		
533	Financial Cryptography and Data Security Conference	FC	CORE2014	B	Yes	804		
543	Formal Power Series and Algebraic Combinatorics	FPSAC	CORE2014	B	No	802		
2029	Formal Techniques in Real-Time and Fault Tolerant Systems 	FTRTFT 	CORE2014	B	No			
548	Foundations of Software Technology and Theoretical Computer Science	FST&TCS	CORE2014	B	Yes	802		
2027	Frontiers in Education	FIE	CORE2014	B	No			
554	Fundamental Approaches to Software Engineering	FASE	CORE2014	B	Yes	803		
560	Geometry Modeling and Processing	GMP	CORE2014	B	No	802		
569	Global Information Technology Management Association World Conference	GITMA	CORE2014	B	No	806		
573	Graphics Interface	GI	CORE2014	B	No	801		
579	Heterogeneity in Computing Workshop	HCW	CORE2014	B	No	805		
2032	Human Language Technologies 	HLT 	CORE2014	B	No			
598	IEEE Computer Communications Workshop	CCW	CORE2014	B	No	1005		
602	IEEE Conference on Computational Complexity	CCC	CORE2014	B	Yes	802		
1989	IEEE Conference on Electronic Commerce Technology and Enterprise Computing, e_Commerce and e-Services 	CBI (was CEC/EEE) 	CORE2014	B	No			
611	IEEE Conference on Systems, Man and Cybernetics	SMC	CORE2014	B	No	806		
2061	IEEE Congress on Evolutionary Computation	CEC	CORE2014	B	Yes	801		
615	IEEE Congress on Services	SERVICES	CORE2014	B	No	806		
616	IEEE Consumer Communications and Networking Conference	IEEE CCNC	CORE2014	B	No	805		
2010	IEEE Dynamic Spectrum Access Networks 	DYSPAN 	CORE2014	B	No			
2030	IEEE Global Telecommunications Conference 	GLOBECOM	CORE2014	B	No			
2071	IEEE Intell Network Workshop	IN	CORE2014	B	No			
625	IEEE International Conference and Workshop on the Engineering of Computer Based Systems	ECBS	CORE2014	B	No	1005		
2042	IEEE International Conference on Acoustics, Speech and Signal Processing	ICASSP	CORE2014	B	No			
628	IEEE International Conference on Advanced Learning Technologies	ICALT	CORE2014	B	No	1203		
92	IEEE International Conference on Advanced Video and Signal Based Surveillance	AVSS	CORE2014	B	No	1005		
630	IEEE International Conference on Autonomic Computing	ICAC	CORE2014	B	No	805		
631	IEEE International Conference on Cloud Computing	CLOUD	CORE2014	B	No	806		
634	IEEE International Conference on Communications	ICC	CORE2014	B	No	1006		
639	IEEE International Conference on Control Applications	CCA	CORE2014	B	No	1006		
644	IEEE International Conference on Distributed Computing in Sensor Systems	DCOSS	CORE2014	B	No	805		
645	IEEE International Conference on e-Business Engineering	ICEBE	CORE2014	B	No	804	1203	
652	IEEE International Conference on High Performance Computing and Communications	HPCC	CORE2014	B	No	805		
653	IEEE International Conference on High Performance Computing and Simulation	IEEE HPCS	CORE2014	B	No	805		
654	IEEE International Conference on Image Processing	ICIP	CORE2014	B	No	801		
663	IEEE International Conference on Mobile Ad-hoc and Sensor Systems	MASS	CORE2014	B	No	1006		
664	IEEE International Conference on Multimedia and Expo	ICME	CORE2014	B	No	801		
665	IEEE International Conference on Networks	ICON	CORE2014	B	No	1006		
666	IEEE International Conference on Neural Networks	ICNN	CORE2014	B	No	801		
670	IEEE International Conference on Radio Frequency Identification	IEEE RFID	CORE2014	B	No	1006		
2051	IEEE International Conference on Robotics and Automation	ICRA	CORE2014	B	No			
610	IEEE International Conference on Sensing, Communication and Networking	SECON	CORE2014	B	No	1006		
1757	IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011)	VCIP	CORE2014	B	No	801		
680	IEEE International Conference on Wireless Information Technology and Systems	ICWITS	CORE2014	B	No	805		
682	IEEE International Enterprise Distributed Object Computing Conference	EDOC	CORE2014	B	No	806		
689	IEEE International Performance Computing and Communications Conference	IPCCC	CORE2014	B	No	805		
698	IEEE International Symposium on High Assurance Systems Engineering	HASE	CORE2014	B	No	803		
699	IEEE International Symposium on Information Theory	ISIT	CORE2014	B	Yes	804		
2073	IEEE International Symposium on Intelligence in Neural & Biological Systems	INBS	CORE2014	B	No			
700	IEEE International Symposium on Intelligent Control	ISIC	CORE2014	B	No	1005		
704	IEEE International Symposium on Parallel and Distributed Processing with Applications	ISPA	CORE2014	B	Yes	805		
706	IEEE International Symposium on Personal and Indoor Mobile Radio Conference	PIMRC	CORE2014	B	No	1006		
710	IEEE International Test Conference	ITC	CORE2014	B	No	1005		
720	IEEE International Working Conference on Software Visualisation	VISSOFT	CORE2014	B	No	801		
716	IEEE International Workshop on Object-Oriented Real-Time Dependable Systems	WORDS	CORE2014	B	No	1005		
717	IEEE International Workshop on Quality of Service	IWQoS	CORE2014	B	No	805		
723	IEEE Network Operations and Management Symposium	NOMS	CORE2014	B	No	1006		
728	IEEE Symposium on 3D User Interfaces	3DUI	CORE2014	B	No	801		
744	IEEE Symposium on Computers and Communications	ISCC	CORE2014	B	No	8		
746	IEEE Symposium on High-Performance Interconnects	HOTI	CORE2014	B	No	805		
752	IEEE Symposium on Visual Languages and Human-Centric Computing (was VL)	VL/HCC	CORE2014	B	Yes	806		
757	IEEE Vehicular Technology Conference	VTC	CORE2014	B	No	902		
760	IEEE Wireless Communications and Networking Conference	WCNC	CORE2014	B	No	1006		
761	IEEE Working Conference on Reverse Engineering	WCRE	CORE2014	B	No	803		
772	IEEE Workshop on Hot Topics in Web Systems and Technologies	HotWeb	CORE2014	B	No	806		
1985	IEEE/IFAC Joint Symposium on Intelligent Control	CACSD	CORE2014	B	No			
789	IEEE/IFIP International Conference on Information Technology for Balanced Automation Systems	BASYS	CORE2014	B	No	902		
804	IFIP Information Security & Privacy Conference	IFIP SEC	CORE2014	B	No	804	806	
801	IFIP International Conference on Distributed Applications and Interoperable Systems	DAIS	CORE2014	B	No	805		
802	IFIP International Conference on Open Distributed Processing	ODP	CORE2014	B	No	805		
811	IFIP/ACM Working Conference on Component Deployment	CD	CORE2014	B	No	803		
814	IFSA World Congress	IFSA	CORE2014	B	No	801		
816	IMA International Conference on Cryptography and Coding		CORE2014	B	No	803	804	
819	Inductive Logic Programming	ILP	CORE2014	B	No	802		
2078	Information Resources Management Association International Conference	IRMA	CORE2014	B	No			
825	Information Security Practice and Experience Conference	ISPEC	CORE2014	B	No	803		
828	Information Systems Education Conference	ISECON	CORE2014	B	No	806		
830	Information Theory Workshop	ITW	CORE2014	B	No	804		
836	Innovative Applications in AI	IAAI	CORE2014	B	No	801		
842	Integrated Formal Methods	IFM	CORE2014	B	No	802		
843	Integration of Software Engineering and Agent Technology	ISEAT	CORE2014	B	No	801	803	
2062	Intelligent Vehicles Conference	IEEE-IV	CORE2014	B	No			
849	Intelligent Virtual Agents	IVA	CORE2014	B	Yes	801		
852	Interactive Entertainment	IE	CORE2014	B	No	899		
861	International Baltic Conference on Databases and Information Systems	DB&IS	CORE2014	B	No	804		
862	International Business Information Management	IBIMA	CORE2014	B	No	806		
863	International Cognitive Robotics Conference	COGROBO	CORE2014	B	No	801		
866	International Colloquium on Structural Information and Communication Complexity	SIROCCO	CORE2014	B	No	802		
867	International Colloquium on Theoretical Aspects of Computing	ICTAC	CORE2014	B	No	802		
869	International Computer Science Conference	ICSC	CORE2014	B	No	8		
871	International Computer Software and Applications Conference	COMPSAC	CORE2014	B	No	803		
872	International Computing Education Research Workshop	ICER	CORE2014	B	No	899		
873	International Conference and Exhibition on High Performance Computing in the Asia-Pacific Region	HPC Asia	CORE2014	B	Yes	805		
880	International Conference of Society for Group Decision and Negotiation	GDN	CORE2014	B	No	806		
886	International Conference on AD-HOC Networks and Wireless	ADHOC-NOW	CORE2014	B	Yes	1005		
887	International Conference on Advanced Computing and Communications	AdCom	CORE2014	B	No	805		
888	International Conference on Advanced Data Mining and Applications	ADMA	CORE2014	B	No	804		
890	International Conference on Advanced Information Networking and Applications (was ICOIN)	AINA	CORE2014	B	No	805		
897	International Conference on Advances in Intelligent Systems: Theory and Applications	AISTA	CORE2014	B	No	801	806	
899	International Conference on Advances in Mobile Computing and Multimedia	MOMM	CORE2014	B	No	805	1203	
1026	International Conference on Agile Software Development (chnaged in 2010, was International Conference on extreme Programming and Flexible Processes in Software Engineering)	XP	CORE2014	B	No	803		
904	International Conference on Algebraic and Logic Programming	ALP	CORE2014	B	No	802		
905	International Conference on Algorithms and Architectures for Parallel Processing	ICA3PP	CORE2014	B	No	805		
907	International Conference on Applied Cryptography and Network Security	ACNS	CORE2014	B	No	803		
915	International Conference on Artificial Neural Networks	ICANN	CORE2014	B	No	801		
916	International Conference on Artificial Reality and Telexistence	ICAT	CORE2014	B	No	801		
923	International Conference on Availability, Reliability and Security	ARES	CORE2014	B	No	803		
925	International Conference on Broadband Communications, Networks and Systems	Broadnets	CORE2014	B	No	1005		
926	International Conference on Business Information Systems	BIS	CORE2014	B	No	806		
950	International Conference on Computational Molecular Biology	RECOMB	CORE2014	B	No	802		
955	International Conference on Computer Analysis of Images and Patterns	CAIP	CORE2014	B	Yes	801		
961	International Conference on Computer Safety, Reliability and Security	SAFECOMP	CORE2014	B	No	803		
962	International Conference on Computer Supported Cooperative Work in Design	CSCWD	CORE2014	B	No	806	1203	
967	International Conference on Computers in Education	ICCE	CORE2014	B	No	899		
2044	International Conference on Computing and Information	ICCI	CORE2014	B	No			
972	International Conference on Conceptual Structures	ICCS	CORE2014	B	No	802		
982	International Conference on Cryptology and Network Security	CANS	CORE2014	B	No	803		
983	International Conference on Cryptology in India	INDOCRYPT	CORE2014	B	No	804		
985	International Conference on Cyberworlds (was International Symposium on Cyberworlds)	CW	CORE2014	B	No	802		
987	International Conference on Database and Expert Systems Applications	DEXA	CORE2014	B	Yes	801	804	806
996	International Conference on Digital Government Research	DGO	CORE2014	B	No	806		
999	International Conference on Discrete Mathematics and Theoretical Computer Science	DMTCS	CORE2014	B	No	802		
1001	International Conference on Distributed Computing and Networking	ICDCN	CORE2014	B	No	805		
1005	International Conference on e-Business	ICEB	CORE2014	B	No	806		
1007	International Conference on Electronic Commerce and Web Technology	ECWeb	CORE2014	B	No	806		
1009	International Conference on Email and Anti-Spam	CEAS	CORE2014	B	No	806		
1023	International Conference on Evaluation of Novel Approaches to Software Engineering	ENASE	CORE2014	B	No	803		
1031	International Conference on Formal Engineering Methods	FEM	CORE2014	B	No	803		
1035	International Conference on Frontiers of Handwriting Recognition	ICFHR	CORE2014	B	No	801		
1039	International Conference on Generative Programming and Component Engineering	GPCE	CORE2014	B	No	803		
1040	International Conference on Genetic Algorithms	ICGA	CORE2014	B	No	801		
1042	International Conference on Graph Transformations	ICGT	CORE2014	B	No	802		
1184	International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness (was International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks)	Qshine	CORE2014	B	No	1006		
2035	International Conference on High Performance Computing and Networking	HPCN 	CORE2014	B	No			
1049	International Conference on High Performance Computing, Networking and Communication Systems	HPCNCS	CORE2014	B	No	805	1006	
1054	International Conference on Human-Computer Interaction with Mobile Devices and Services	MobileHCI	CORE2014	B	No	806		
1058	International Conference on Image Analysis and Processing	ICIAP	CORE2014	B	No	801		
1062	International Conference on Implementation and Application of Automata	CIAA	CORE2014	B	No	801		
1065	International Conference on Informatics Education and Research	AIS SIGED: IAIM	CORE2014	B	Yes	806		
1068	International Conference on Information and Communications Security	ICICS	CORE2014	B	No	803		
1074	International Conference on Information Resources Management	Conf-IRM	CORE2014	B	No	806		
1076	International Conference on Information Security and Cryptography	SECRYPT	CORE2014	B	No	804		
1077	International Conference on Information Security and Cryptology	ICISC	CORE2014	B	No	804		
1081	International Conference on Information Systems Security	ICISS	CORE2014	B	No	803		
1082	International Conference on Information Systems Technology and its Application	ISTA	CORE2014	B	No	806		
1087	International Conference on Information Visualisation	IV	CORE2014	B	Yes	801	1203	
1088	International Conference on Information, Communications and Signal Processing	ICICS	CORE2014	B	No	806		
1090	International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems	CPAIOR	CORE2014	B	No	801		
1091	International Conference on Intelligent Agents, Web Technologies, and Internet Commerce	IAWTIC	CORE2014	B	No	806		
1216	International Conference on Intelligent Software Methodologies, Tools, and Techniques (was International Conference on Software Methods and Tools)	SoMeT	CORE2014	B	No	803		
1097	International Conference on Intelligent Systems and Knowledge Engineering	ISKE	CORE2014	B	No	801		
1099	International Conference on Intelligent Text Processing and Computational Linguistics	CICLING	CORE2014	B	No	801		
1105	International Conference on Internet Computing	IC	CORE2014	B	No	806		
1108	International Conference on Internet Technologies and Applications	ITA	CORE2014	B	No	806		
1110	International Conference on Knowledge Engineering and Knowledge Management	EKAW	CORE2014	B	Yes	806		
1112	International Conference on Knowledge Science, Engineering and Management	KSEM	CORE2014	B	No	801		
1113	International Conference on Knowledge-Based and Intelligent Information and Engineering Systems	KES	CORE2014	B	No	806		
1125	International Conference on Management of Data	COMAD	CORE2014	B	Yes	806		
1127	International Conference on Massively Parallel Computing Systems	MPCS	CORE2014	B	No	805		
1244	International Conference on Model Driven Engineering Languages and Systems (Previously UML, changed in 2005)	MODELS	CORE2014	B	Yes	803		
1136	International Conference on Model Transformation	ICMT	CORE2014	B	No	803		
1140	International Conference on Modelling Decisions for Artificial Intelligence	MDAI	CORE2014	B	No	801		
2166	International Conference on Multimedia	ICMR	CORE2014	B	Yes	803		
1144	International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces)	ICMI	CORE2014	B	No	806		
813	International Conference on Network and Service Management (amalgamation of DSOM and related workshops from 2010)	CNSM	CORE2014	B	No	805		
1146	International Conference on network and System Security	NSS	CORE2014	B	No	803		
1162	International Conference on Parallel and Distributed Computing, Applications and Technologies	PDCAT	CORE2014	B	Yes	805		
1163	International Conference on Parallel and Distributed Processing Techniques and Applications	PDPTA	CORE2014	B	No	805		
1164	International Conference on Parallel and Distributed Systems	ICPADS	CORE2014	B	No	805		
1169	International Conference on Pattern Recognition	ICPR	CORE2014	B	No	801		
1170	International Conference on Persuasive Technology	Persuasive	CORE2014	B	No	806		
1279	International Conference on Practice and Theory in Public Key Cryptography	PKC	CORE2014	B	Yes	803		
1176	International Conference on Principles and Practice of Declarative Programming	PPDP	CORE2014	B	Yes	803		
1177	International Conference on Principles of Distributed Systems	OPODIS	CORE2014	B	No	805		
1663	International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents)	PRIMA	CORE2014	B	Yes	801		
1182	International Conference on Provable Security	ProvSec	CORE2014	B	No	803		
1183	International Conference on Qualitative Research in IT & IT in Qualitative Research	QualIT	CORE2014	B	No	806		
1186	International Conference on Real-Time and Embedded Computing Systems and Applications	RTCSA	CORE2014	B	No	1006		
1192	International Conference on Research Challenges in Information Science	RCIS	CORE2014	B	No	806		
1203	International Conference on Sequences and their Applications	SETA	CORE2014	B	No	802		
1206	International Conference on Software and Data Technologies	ICSoft	CORE2014	B	No	803		
1207	International Conference on Software Composition	SC	CORE2014	B	No	803		
1208	International Conference on Software Development	SWDC	CORE2014	B	No	803		
1211	International Conference on Software Engineering and Formal Methods	SEFM	CORE2014	B	No	803		
1212	International Conference on Software Engineering and Knowledge Engineering	SEKE	CORE2014	B	No	801	803	
2130	International Conference on Software Engineering: Education and Practice 	SEEP 	CORE2014	B	No			
1215	International Conference on Software Language Engineering	SLE	CORE2014	B	No	803		
1236	International Conference on Tests and Proofs	TAP	CORE2014	B	No	803		
1237	International Conference on the Application and Theory of Petri Nets	ICATPN	CORE2014	B	No	802		
1248	International Conference on Theoretical and Methodological Issues in machine Translation	TMI	CORE2014	B	No	801		
1251	International Conference on Tools with Artificial Intelligence	ICTAI	CORE2014	B	No	801		
1253	International Conference on Trust, Privacy and Security in Digital Business	TrustBus	CORE2014	B	No	803		
1254	International Conference on Ubiquitous and Intelligence Computing	UIC	CORE2014	B	Yes	801		
1259	International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)	UMAP	CORE2014	B	Yes	806		
1264	International Conference on Virtual Systems and MultiMedia	VSMM	CORE2014	B	No	806	1203	
1269	International Conference on Web Engineering	ICWE	CORE2014	B	Yes	806		
1280	International Conferences in Central Europe on Computer Graphics, Visualization and Computer Vision	WSCG	CORE2014	B	No	801		
1297	International Database Engineering and Applications Symposium	IDEAS	CORE2014	B	No	804		
1302	International Frontiers of Algorithmics Workshop	FAW	CORE2014	B	No	802		
1303	International Fuzzy Logic and Intelligent technologies in Nuclear Science Conference	FLINS	CORE2014	B	No	801		
2068	International Joint Conference on Computational Linguistics	IJCNLP2	CORE2014	B	No			
1317	International Joint Conference on Natural Language Processing	IJCNLP	CORE2014	B	No	801		
1260	International Meeting on High Performance Computing for Computational Science (previously International Meeting Vector and Parallel Processing, changed in 2002)	VECPAR	CORE2014	B	No	805		
1327	International Natural Language Generation Conference	INLG	CORE2014	B	No	801		
1341	International Symposium Component-Based Software Engineering	CBSE	CORE2014	B	Yes	803		
1345	International Symposium on Advanced DB Technologies and Integration	ADTI	CORE2014	B	No	804		
1348	International Symposium on Algorithmic Game Theory	SAGT	CORE2014	B	No	802		
1351	International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	AAAAECC	CORE2014	B	No	802		
1354	International Symposium on Artificial Intelligence and Mathematics	ISAIM	CORE2014	B	Yes	801	802	
1368	International Symposium on Computational Life Science	CompLife	CORE2014	B	No	801		
1370	International Symposium on Computer Architecture and High Performance Computing	SBAC-PAD	CORE2014	B	No	805		
696	International Symposium on Distributed Simulation and Real Time Applications	DS-RT	CORE2014	B	No	805	806	
1375	International Symposium on Empirical Software Engineering	ISESE	CORE2014	B	No	803		
1378	International Symposium on Experimental Algorithms	SEA	CORE2014	B	No	802		
1390	International Symposium on Information Theory and Its Applications	ISITA	CORE2014	B	No	804		
1395	International Symposium on Latin American Theoretical Informatics	LATIN	CORE2014	B	No	802		
1397	International Symposium on Logic-based Program Synthesis and Transformation	LOPSTR	CORE2014	B	No	802		
1399	International Symposium on Mathematical Morphology	ISMM	CORE2014	B	No	801		
1401	International Symposium on Modelling and Optimization in Mobile, Ad Hoc, and Wireless Networks	WiOpt	CORE2014	B	No	1006		
1406	International Symposium on Parallel Architectures, Algorithms and Networks	I-SPAN	CORE2014	B	No	805		
1510	International Symposium on Parameterized and Exact Computation (was IWPEC pre 2004)	IPEC	CORE2014	B	No	802		
1418	International Symposium on String Processing and Information Retrieval	SPIRE	CORE2014	B	Yes	804	807	
1424	International Symposium on Temporal Representation and Reasoning	TIME	CORE2014	B	Yes	802		
1426	International Symposium on Theoretical Aspects of Computer Science	STACS	CORE2014	B	Yes	802		
1432	International Symposiums on Wikis	WIKISYM	CORE2014	B	No	803		
1440	International Work-Conference on Artificial and Natural Neural Networks	IWANN	CORE2014	B	No	801		
1446	International Workshop on Agents and Data Mining Interaction	ADMI	CORE2014	B	No	801		
1450	International Workshop on Ant Colony	ANTS	CORE2014	B	No	801		
2149	International Workshop on Artificial Intelligence and Statistics	WAIS	CORE2014	B	No			
1457	International Workshop on Coding and Cryptography	WCC	CORE2014	B	No	804		
1459	International Workshop on Combinatorial Algorithm	IWOCA	CORE2014	B	No	802		
1462	International Workshop on Computer-Aided Software Eng	IWCASE	CORE2014	B	No	803		
2160	International Workshop on Coordination, Organizations, Institutions, Norms and Ethics for Governance of Multi-Agent Systems (Ethics added 2020)	COINE	CORE2014	B	Yes	801		
1464	International Workshop on Data Warehousing and OLAP	DOLAP	CORE2014	B	No	804		
1998	International Workshop on Document Analysis Systems	DAS	CORE2014	B	Yes	801		
1470	International Workshop on Efficient Algorithms	WEA	CORE2014	B	No	802		
1475	International Workshop on Fast Software Encryption	FSE	CORE2014	B	Yes	804		
2091	International Workshop on Logic Programming and Multi-Agents	LPMA	CORE2014	B	No			
1508	International Workshop on Multimedia Signal Processing	MMSP	CORE2014	B	No	1006		
1511	International Workshop on Paraphrasing	IWP	CORE2014	B	No	801		
1512	International Workshop on Parsing Technologies	IWPT	CORE2014	B	Yes	803		
1520	International Workshop on Requirements Engineering Visualization	REV	CORE2014	B	No	802		
1521	International Workshop on Requirements Engineering: Foundation for Software Quality	REFSQ	CORE2014	B	Yes	803		
1522	International Workshop on Research Issues in Data Engineering	RIDE	CORE2014	B	No	804		
1525	International Workshop on Security	IWSEC	CORE2014	B	No	803		
1531	International Workshop on Software Process Simulation and Modelling (now ICSP)	PROSim	CORE2014	B	No	803		
1542	International Workshop on Web Content Caching and Distribution	WCW	CORE2014	B	No	806		
1546	International Workshops on Enabling Technologies: Infrastructures for Collaborative Enterprises	WETICE	CORE2014	B	No	801		
1547	International Workshops on First-Order Theorem Proving	FTP	CORE2014	B	No	802		
958	Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (GRAPP and VISAPP combined from 2008)	VISIGRAPP	CORE2014	B	Yes	801		
1574	Joint Modular Languages Conference	JMLC	CORE2014	B	No	803		
1576	Joint workshop on Multimodal Interaction and Related Machine Learning Algorithms (now ICMI-MLMI)	MLMI	CORE2014	B	No	801		
1588	Language Descriptions, Tools and Applications	LDTA	CORE2014	B	No	803		
1595	Logic and Engineering of Natural Language Semantics	LENLS	CORE2014	B	No	801		
1597	Logical Foundations of Computer Science	LFCS	CORE2014	B	No	802		
1599	Machine Translation Summit	MT SUMMIT	CORE2014	B	No	801		
1603	Massively Parallel Processing Using Optional Interconnections	MPPOI	CORE2014	B	No	805		
1605	Mathematics of Program Construction	MPC	CORE2014	B	No	802		
1606	Mechatronics and Machine Vision in Practice	M2VIP	CORE2014	B	No	910		
1608	Medicine Meets Virtual Reality	MMVR	CORE2014	B	No	801	903	
1658	Pacific Asia Conference on Language, Information and Computation	PACLIC	CORE2014	B	No	801		
1659	Pacific Asian Conference on Expert Systems	PACES	CORE2014	B	No	801		
1661	Pacific Rim International Conference on Artificial Intelligence	PRICAI	CORE2014	B	No	801		
1662	Pacific Rim International Symposium on Dependable Computing	PRDC	CORE2014	B	No	805		
1664	Pacific Rim Knowledge Acquisition Workshop	PKAW	CORE2014	B	No	802		
1670	Pacific-Rim Symposium on Image and Video Technology	PSIVT	CORE2014	B	No	801		
1677	Participatory Design Conference	PDC	CORE2014	B	No	806	1203	
1678	Passive and Active Measurement Conference	PAM	CORE2014	B	No	806		
1680	Pattern Languages of Programs	PLOP	CORE2014	B	No	803		
1686	Practical Aspects of Declarative Languages	PADL	CORE2014	B	No	803		
1688	Practice and Theory of Automated Timetabling	PATAT	CORE2014	B	No	802		
1442	Privacy Enhancing Technologies Symposium (was International Workshop of Privacy Enhancing Technologies)	PETS	CORE2014	B	No	803		
1696	Product Focused Software Process Improvement	PROFES	CORE2014	B	Yes	803		
1708	Robot Soccer World Cup	RoboCup	CORE2014	B	No	801		
1710	RSA Conference	RSA	CORE2014	B	No	804		
1196	"RuleML: International Web Rule Symposium (pre 2007 was ""International Conference on Rules and Rule Markup Languages for the Semantic Web"")"	RuleML	CORE2014	B	Yes	806		
957	SIGGRAPH Asia	SA	CORE2014	B	Yes	801		
1734	Singapore International Conference on Intelligent Systems	SPICIS	CORE2014	B	No	801		
1736	SKLOIS Conference on Information Security and Cryptology	Inscrypt	CORE2014	B	No	804		
1737	Smart Card Research and Advanced Application Conference	SCRAA	CORE2014	B	No	1005		
1185	Software Quality, Reliability, and Security (was International Conference on Quality Software, QSIC, that merged with SERE 2015)	QRS	CORE2014	B	No	803		
1744	Software Technology and Engineering Practice Conference	STEP	CORE2014	B	No	803		
1768	Summer Computer Simulation Conference	SCSC	CORE2014	B	No	801		
1774	Symposium on Abstraction, Reformulation and Approximation	SARA	CORE2014	B	No	802		
1777	Symposium on Advances in DB and Information Systems	ADBIS	CORE2014	B	No	804	806	
1784	Symposium on Geometry Processing	SGP	CORE2014	B	No	802		
1788	Symposium on Logical Formalizations of Commonsense Reasoning	COMMONSENSE	CORE2014	B	No	801		
1789	Symposium on Networked Systems, Design and Implementation	NSDI	CORE2014	B	No	805		
2118	Symposium on Programming Language Implementation and Logic Programming	PLILP 	CORE2014	B	No			
2167	Symposium On Usable Privacy and Security	SOUPS	CORE2014	B	Yes	803	806	
